t,target_x,target_y,target_z,actual_x,actual_y,actual_z,inner_x,inner_y,inner_z,position_error_x,position_error_y,position_error_z,position_error_norm,orientation_error_x,orientation_error_y,orientation_error_z,orientation_error_norm_rad,orientation_error_norm_deg,target_roll_deg,target_pitch_deg,target_yaw_deg,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,error_roll_deg,error_pitch_deg,error_yaw_deg,inner_vx,inner_vy,inner_vz,filtered_fx,filtered_fy,filtered_fz,masked_fx,masked_fy,masked_fz
0.026000,0.307000,0.000000,0.367000,0.499406,-0.000125,0.281250,0.499437,-0.000121,0.281283,0.192406,-0.000125,-0.085750,0.210649,0.001284,-0.001233,0.784990,0.784992,44.976721,180.000000,-0.000000,0.000000,179.907407,0.036207,-44.976646,0.092593,-0.036207,44.976646,-0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,-0.000408,-0.011127,-0.040240
0.027000,0.307000,0.000000,0.367000,0.499404,-0.000128,0.281248,0.499436,-0.000121,0.281283,0.192404,-0.000128,-0.085752,0.210648,0.001287,-0.001239,0.784988,0.784990,44.976597,180.000000,-0.000000,0.000000,179.907159,0.036451,-44.976523,0.092841,-0.036451,44.976523,-0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,0.007613,0.000185,-0.064699
0.028000,0.307000,0.000000,0.367000,0.499401,-0.000125,0.281245,0.499436,-0.000121,0.281283,0.192401,-0.000125,-0.085755,0.210647,0.001289,-0.001247,0.784985,0.784987,44.976452,180.000000,-0.000000,0.000000,179.906848,0.036813,-44.976376,0.093152,-0.036813,44.976376,-0.000005,0.000000,0.000002,0.000000,0.000000,0.000000,-0.051196,0.004455,-0.053335
0.029000,0.307000,0.000000,0.367000,0.499400,-0.000129,0.281243,0.499436,-0.000121,0.281283,0.192400,-0.000129,-0.085757,0.210647,0.001294,-0.001250,0.784989,0.784991,44.976651,180.000000,-0.000000,0.000000,179.906569,0.036864,-44.976574,0.093431,-0.036864,44.976574,-0.000005,0.000000,0.000002,0.000000,0.000000,0.000000,0.011091,0.010101,-0.084158
0.030000,0.307000,0.000000,0.367000,0.499398,-0.000126,0.281240,0.499436,-0.000121,0.281283,0.192398,-0.000126,-0.085760,0.210646,0.001297,-0.001253,0.784975,0.784977,44.975868,180.000000,-0.000000,0.000000,179.906323,0.036939,-44.975791,0.093677,-0.036939,44.975791,-0.000006,0.000000,0.000003,0.000000,0.000000,0.000000,0.014837,-0.050666,-0.041827
0.031000,0.307000,0.000000,0.367000,0.499395,-0.000126,0.281238,0.499436,-0.000121,0.281283,0.192395,-0.000126,-0.085762,0.210644,0.001301,-0.001258,0.784972,0.784974,44.975716,180.000000,-0.000000,0.000000,179.905988,0.037118,-44.975639,0.094012,-0.037118,44.975639,-0.000007,0.000000,0.000003,0.000000,0.000000,0.000000,-0.020181,-0.006522,-0.018611
0.032000,0.307000,0.000000,0.367000,0.499394,-0.000127,0.281237,0.499436,-0.000121,0.281283,0.192394,-0.000127,-0.085763,0.210644,0.001306,-0.001260,0.784970,0.784972,44.975579,180.000000,-0.000000,0.000000,179.905706,0.037134,-44.975501,0.094294,-0.037134,44.975501,-0.000008,0.000000,0.000003,0.000000,0.000000,0.000000,0.017693,-0.000193,-0.030874
0.033000,0.307000,0.000000,0.367000,0.499391,-0.000129,0.281233,0.499436,-0.000121,0.281283,0.192391,-0.000129,-0.085767,0.210643,0.001307,-0.001267,0.784973,0.784975,44.975768,180.000000,-0.000000,0.000000,179.905530,0.037450,-44.975690,0.094470,-0.037450,44.975690,-0.000009,0.000000,0.000004,0.000000,0.000000,0.000000,-0.040364,-0.013160,-0.007929
0.034000,0.307000,0.000000,0.367000,0.499391,-0.000130,0.281233,0.499436,-0.000121,0.281283,0.192391,-0.000130,-0.085767,0.210643,0.001309,-0.001269,0.784971,0.784973,44.975654,180.000000,-0.000000,0.000000,179.905385,0.037500,-44.975576,0.094615,-0.037500,44.975576,-0.000010,0.000000,0.000004,0.000000,0.000000,0.000000,-0.027449,0.013920,-0.013402
0.035000,0.307000,0.000000,0.367000,0.499387,-0.000127,0.281228,0.499436,-0.000121,0.281283,0.192387,-0.000127,-0.085772,0.210641,0.001315,-0.001280,0.784967,0.784969,44.975431,180.000000,-0.000000,0.000000,179.904842,0.037950,-44.975352,0.095158,-0.037950,44.975352,-0.000011,0.000000,0.000005,0.000000,0.000000,0.000000,-0.026393,0.000956,0.024117
0.036000,0.307000,0.000000,0.367000,0.499386,-0.000127,0.281226,0.499436,-0.000121,0.281283,0.192386,-0.000127,-0.085774,0.210641,0.001315,-0.001281,0.784967,0.784969,44.975426,180.000000,-0.000000,0.000000,179.904788,0.038028,-44.975347,0.095212,-0.038028,44.975347,-0.000012,0.000000,0.000005,0.000000,0.000000,0.000000,-0.036269,-0.006899,0.020984
0.037000,0.307000,0.000000,0.367000,0.499385,-0.000128,0.281225,0.499436,-0.000121,0.281283,0.192385,-0.000128,-0.085775,0.210640,0.001318,-0.001284,0.784967,0.784969,44.975431,180.000000,-0.000000,0.000000,179.904597,0.038071,-44.975352,0.095403,-0.038071,44.975352,-0.000013,0.000000,0.000006,0.000000,0.000000,0.000000,0.001679,-0.022526,-0.010178
0.038000,0.307000,0.000000,0.367000,0.499383,-0.000129,0.281220,0.499436,-0.000121,0.281283,0.192383,-0.000129,-0.085780,0.210640,0.001325,-0.001293,0.784971,0.784973,44.975634,180.000000,-0.000000,0.000000,179.904045,0.038389,-44.975555,0.095955,-0.038389,44.975555,-0.000015,0.000000,0.000007,0.000000,0.000000,0.000000,-0.019017,-0.029959,0.021952
0.039000,0.307000,0.000000,0.367000,0.499381,-0.000129,0.281220,0.499436,-0.000121,0.281283,0.192381,-0.000129,-0.085780,0.210638,0.001328,-0.001293,0.784966,0.784968,44.975366,180.000000,-0.000000,0.000000,179.903861,0.038344,-44.975284,0.096139,-0.038344,44.975284,-0.000016,0.000000,0.000007,0.000000,0.000000,0.000000,0.006933,0.018470,-0.000634
0.040000,0.307000,0.000000,0.367000,0.499379,-0.000129,0.281217,0.499436,-0.000121,0.281283,0.192379,-0.000129,-0.085783,0.210638,0.001331,-0.001298,0.784962,0.784964,44.975146,180.000000,-0.000000,0.000000,179.903618,0.038571,-44.975064,0.096382,-0.038571,44.975064,-0.000018,0.000000,0.000008,0.000000,0.000000,0.000000,0.038096,0.017845,0.012744
0.041000,0.307000,0.000000,0.367000,0.499378,-0.000127,0.281217,0.499436,-0.000121,0.281283,0.192378,-0.000127,-0.085783,0.210637,0.001332,-0.001298,0.784963,0.784966,44.975212,180.000000,-0.000000,0.000000,179.903590,0.038514,-44.975130,0.096410,-0.038514,44.975130,-0.000020,0.000000,0.000009,0.000000,0.000000,0.000000,0.030853,0.022339,0.013175
0.042000,0.307000,0.000000,0.367000,0.499377,-0.000129,0.281215,0.499436,-0.000121,0.281283,0.192377,-0.000129,-0.085785,0.210637,0.001335,-0.001301,0.784966,0.784968,44.975376,180.000000,-0.000000,0.000000,179.903324,0.038620,-44.975294,0.096676,-0.038620,44.975294,-0.000022,0.000000,0.000010,0.000000,0.000000,0.000000,0.036385,0.005980,0.009980
0.043000,0.307000,0.000000,0.367000,0.499372,-0.000128,0.281208,0.499436,-0.000121,0.281283,0.192372,-0.000128,-0.085792,0.210635,0.001345,-0.001317,0.784954,0.784956,44.974693,180.000000,-0.000000,0.000000,179.902519,0.039205,-44.974610,0.097481,-0.039205,44.974610,-0.000023,0.000000,0.000010,0.000000,0.000000,0.000000,0.020202,0.004939,0.018637
0.044000,0.307000,0.000000,0.367000,0.499370,-0.000131,0.281208,0.499436,-0.000121,0.281283,0.192370,-0.000131,-0.085792,0.210634,0.001345,-0.001317,0.784965,0.784967,44.975325,180.000000,-0.000000,0.000000,179.902455,0.039224,-44.975241,0.097545,-0.039224,44.975241,-0.000025,0.000000,0.000011,0.000000,0.000000,0.000000,0.021686,-0.004305,0.007601
0.045000,0.307000,0.000000,0.367000,0.499367,-0.000130,0.281206,0.499436,-0.000121,0.281283,0.192367,-0.000130,-0.085794,0.210632,0.001350,-0.001322,0.784965,0.784968,44.975331,180.000000,-0.000000,0.000000,179.902140,0.039392,-44.975248,0.097860,-0.039392,44.975248,-0.000028,0.000000,0.000012,0.000000,0.000000,0.000000,0.007680,-0.015302,-0.048989
0.046000,0.307000,0.000000,0.367000,0.499367,-0.000133,0.281202,0.499436,-0.000121,0.281283,0.192367,-0.000133,-0.085798,0.210633,0.001355,-0.001326,0.784961,0.784964,44.975103,180.000000,-0.000000,0.000000,179.901764,0.039488,-44.975019,0.098236,-0.039488,44.975019,-0.000030,0.000000,0.000013,0.000000,0.000000,0.000000,-0.017008,0.008790,0.016459
0.047000,0.307000,0.000000,0.367000,0.499364,-0.000132,0.281199,0.499436,-0.000121,0.281283,0.192364,-0.000132,-0.085801,0.210632,0.001362,-0.001333,0.784960,0.784963,44.975043,180.000000,-0.000000,0.000000,179.901238,0.039681,-44.974958,0.098762,-0.039681,44.974958,-0.000032,0.000000,0.000014,0.000000,0.000000,0.000000,-0.033601,0.027602,-0.018626
0.048000,0.307000,0.000000,0.367000,0.499364,-0.000133,0.281198,0.499436,-0.000121,0.281283,0.192364,-0.000133,-0.085802,0.210632,0.001366,-0.001333,0.784954,0.784956,44.974657,180.000000,-0.000000,0.000000,179.901045,0.039585,-44.974572,0.098955,-0.039585,44.974572,-0.000035,0.000000,0.000016,0.000000,0.000000,0.000000,-0.002658,0.026402,0.027601
0.049000,0.307000,0.000000,0.367000,0.499360,-0.000132,0.281196,0.499436,-0.000121,0.281283,0.192360,-0.000132,-0.085804,0.210629,0.001373,-0.001340,0.784943,0.784945,44.974031,180.000000,-0.000000,0.000000,179.900576,0.039808,-44.973944,0.099424,-0.039808,44.973944,-0.000038,0.000000,0.000017,0.000000,0.000000,0.000000,-0.034694,-0.000202,0.030581
0.050000,0.307000,0.000000,0.367000,0.499358,-0.000133,0.281194,0.499436,-0.000121,0.281283,0.192358,-0.000133,-0.085806,0.210629,0.001378,-0.001343,0.784939,0.784941,44.973814,180.000000,-0.000000,0.000000,179.900258,0.039846,-44.973727,0.099742,-0.039846,44.973727,-0.000040,0.000000,0.000018,0.000000,0.000000,0.000000,-0.005324,0.023286,-0.002345
0.051000,0.307000,0.000000,0.367000,0.499354,-0.000134,0.281189,0.499436,-0.000121,0.281283,0.192354,-0.000134,-0.085811,0.210627,0.001390,-0.001348,0.784933,0.784936,44.973510,180.000000,-0.000000,0.000000,179.899486,0.039861,-44.973422,0.100514,-0.039861,44.973422,-0.000043,0.000000,0.000019,0.000000,0.000000,0.000000,0.048224,-0.001974,-0.029244
0.052000,0.307000,0.000000,0.367000,0.499353,-0.000133,0.281186,0.499436,-0.000121,0.281283,0.192353,-0.000133,-0.085814,0.210627,0.001401,-0.001351,0.784923,0.784925,44.972913,180.000000,-0.000000,0.000000,179.898873,0.039804,-44.972823,0.101127,-0.039804,44.972823,-0.000046,0.000000,0.000021,0.000000,0.000000,0.000000,0.024161,0.009703,0.049317
0.053000,0.307000,0.000000,0.367000,0.499351,-0.000139,0.281187,0.499436,-0.000121,0.281283,0.192351,-0.000139,-0.085813,0.210625,0.001413,-0.001348,0.784918,0.784920,44.972625,180.000000,-0.000000,0.000000,179.898312,0.039378,-44.972534,0.101688,-0.039378,44.972534,-0.000050,0.000000,0.000022,0.000000,0.000000,0.000000,0.006731,0.007973,-0.055427
0.054000,0.307000,0.000000,0.367000,0.499348,-0.000139,0.281180,0.499436,-0.000121,0.281283,0.192348,-0.000139,-0.085820,0.210625,0.001432,-0.001354,0.784902,0.784904,44.971689,180.000000,-0.000000,0.000000,179.897204,0.039243,-44.971597,0.102796,-0.039243,44.971597,-0.000053,0.000000,0.000024,0.000000,0.000000,0.000000,-0.008658,0.010846,-0.016176
0.055000,0.307000,0.000000,0.367000,0.499345,-0.000143,0.281178,0.499436,-0.000121,0.281283,0.192345,-0.000143,-0.085822,0.210623,0.001451,-0.001354,0.784902,0.784905,44.971730,180.000000,-0.000000,0.000000,179.896241,0.038893,-44.971635,0.103759,-0.038893,44.971635,-0.000057,0.000000,0.000025,0.000000,0.000000,0.000000,-0.008921,0.013770,-0.039346
0.056000,0.307000,0.000000,0.367000,0.499344,-0.000148,0.281179,0.499436,-0.000121,0.281283,0.192344,-0.000148,-0.085821,0.210622,0.001468,-0.001346,0.784881,0.784884,44.970537,180.000000,-0.000000,0.000000,179.895524,0.038126,-44.970442,0.104476,-0.038126,44.970442,-0.000060,0.000000,0.000027,0.000000,0.000000,0.000000,-0.021024,0.005544,0.017352
0.057000,0.307000,0.000000,0.367000,0.499341,-0.000152,0.281175,0.499436,-0.000121,0.281283,0.192341,-0.000152,-0.085825,0.210621,0.001493,-0.001346,0.784868,0.784871,44.969783,180.000000,-0.000000,0.000000,179.894242,0.037565,-44.969684,0.105758,-0.037565,44.969684,-0.000064,0.000000,0.000029,0.000000,0.000000,0.000000,-0.003137,-0.003294,-0.034591
0.058000,0.307000,0.000000,0.367000,0.499339,-0.000154,0.281171,0.499436,-0.000121,0.281283,0.192339,-0.000154,-0.085829,0.210620,0.001516,-0.001344,0.784855,0.784858,44.969042,180.000000,-0.000000,0.000000,179.893089,0.036994,-44.968940,0.106911,-0.036994,44.968940,-0.000068,0.000000,0.000030,0.000000,0.000000,0.000000,-0.023134,0.017508,-0.001684
0.059000,0.307000,0.000000,0.367000,0.499339,-0.000159,0.281172,0.499436,-0.000121,0.281283,0.192339,-0.000159,-0.085828,0.210620,0.001539,-0.001334,0.784835,0.784838,44.967907,180.000000,-0.000000,0.000000,179.892109,0.035964,-44.967805,0.107891,-0.035964,44.967805,-0.000073,0.000000,0.000032,0.000000,0.000000,0.000000,0.028369,0.012878,-0.004622
0.060000,0.307000,0.000000,0.367000,0.499335,-0.000164,0.281167,0.499435,-0.000121,0.281283,0.192335,-0.000164,-0.085833,0.210619,0.001564,-0.001334,0.784823,0.784826,44.967220,180.000000,-0.000000,0.000000,179.890818,0.035428,-44.967115,0.109182,-0.035428,44.967115,-0.000077,0.000000,0.000034,0.000000,0.000000,0.000000,0.049767,0.006523,-0.016019
0.061000,0.307000,0.000000,0.367000,0.499334,-0.000166,0.281166,0.499435,-0.000121,0.281283,0.192334,-0.000166,-0.085834,0.210618,0.001586,-0.001328,0.784811,0.784814,44.966535,180.000000,-0.000000,0.000000,179.889812,0.034652,-44.966429,0.110188,-0.034652,44.966429,-0.000082,0.000000,0.000036,0.000000,0.000000,0.000000,0.010740,0.030937,-0.035603
0.062000,0.307000,0.000000,0.367000,0.499332,-0.000168,0.281161,0.499435,-0.000121,0.281283,0.192332,-0.000168,-0.085839,0.210618,0.001608,-0.001329,0.784793,0.784795,44.965467,180.000000,-0.000000,0.000000,179.888673,0.034213,-44.965357,0.111327,-0.034213,44.965357,-0.000086,0.000000,0.000038,0.000000,0.000000,0.000000,0.024863,-0.024416,0.031610
0.063000,0.307000,0.000000,0.367000,0.499331,-0.000171,0.281164,0.499435,-0.000121,0.281283,0.192331,-0.000171,-0.085836,0.210616,0.001622,-0.001320,0.784779,0.784782,44.964706,180.000000,-0.000000,0.000000,179.888121,0.033474,-44.964594,0.111879,-0.033474,44.964594,-0.000091,0.000000,0.000041,0.000000,0.000000,0.000000,-0.016264,-0.029645,0.042814
0.064000,0.307000,0.000000,0.367000,0.499329,-0.000173,0.281158,0.499435,-0.000121,0.281283,0.192329,-0.000173,-0.085842,0.210616,0.001637,-0.001327,0.784778,0.784781,44.964629,180.000000,-0.000000,0.000000,179.887208,0.033540,-44.964516,0.112792,-0.033540,44.964516,-0.000096,0.000000,0.000043,0.000000,0.000000,0.000000,-0.014094,-0.013447,0.023494
0.065000,0.307000,0.000000,0.367000,0.499326,-0.000177,0.281157,0.499435,-0.000121,0.281283,0.192326,-0.000177,-0.085843,0.210614,0.001646,-0.001324,0.784776,0.784779,44.964534,180.000000,-0.000000,0.000000,179.886799,0.033144,-44.964420,0.113201,-0.033144,44.964420,-0.000102,0.000000,0.000045,0.000000,0.000000,0.000000,0.010160,0.010113,-0.024488
0.066000,0.307000,0.000000,0.367000,0.499325,-0.000178,0.281155,0.499435,-0.000121,0.281284,0.192325,-0.000178,-0.085845,0.210614,0.001656,-0.001328,0.784770,0.784773,44.964164,180.000000,-0.000000,0.000000,179.886240,0.033148,-44.964048,0.113760,-0.033148,44.964048,-0.000107,0.000000,0.000048,0.000000,0.000000,0.000000,0.024520,0.002693,-0.003922
0.067000,0.307000,0.000000,0.367000,0.499323,-0.000179,0.281151,0.499435,-0.000121,0.281284,0.192323,-0.000179,-0.085849,0.210614,0.001662,-0.001331,0.784769,0.784772,44.964126,180.000000,-0.000000,0.000000,179.885819,0.033196,-44.964009,0.114181,-0.033196,44.964009,-0.000113,0.000000,0.000050,0.000000,0.000000,0.000000,0.025716,-0.029398,-0.030673
