t,target_x,target_y,target_z,actual_x,actual_y,actual_z,inner_x,inner_y,inner_z,position_error_x,position_error_y,position_error_z,position_error_norm,orientation_error_x,orientation_error_y,orientation_error_z,orientation_error_norm_rad,orientation_error_norm_deg,target_roll_deg,target_pitch_deg,target_yaw_deg,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,error_roll_deg,error_pitch_deg,error_yaw_deg,inner_vx,inner_vy,inner_vz,filtered_fx,filtered_fy,filtered_fz,masked_fx,masked_fy,masked_fz
0.010000,0.307000,0.000000,0.367000,0.308778,-0.000299,0.363967,0.308781,-0.000300,0.363975,0.001778,-0.000299,-0.003033,0.003528,0.000242,-0.009586,0.012985,0.016142,0.924870,180.000000,-0.000000,0.000000,179.982581,0.549148,-0.744074,0.017419,-0.549148,0.744074,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012394,-0.009178,-0.051710
0.011000,0.307000,0.000000,0.367000,0.308778,-0.000299,0.363968,0.308781,-0.000300,0.363975,0.001778,-0.000299,-0.003032,0.003528,0.000241,-0.009585,0.012978,0.016136,0.924519,180.000000,-0.000000,0.000000,179.982614,0.549065,-0.743699,0.017386,-0.549065,0.743699,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011266,-0.029923,-0.036508
0.012000,0.307000,0.000000,0.367000,0.308780,-0.000299,0.363970,0.308781,-0.000300,0.363975,0.001780,-0.000299,-0.003030,0.003527,0.000246,-0.009577,0.012977,0.016130,0.924189,180.000000,-0.000000,0.000000,179.982345,0.548636,-0.743601,0.017655,-0.548636,0.743601,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.030893,-0.004941,-0.048073
0.013000,0.307000,0.000000,0.367000,0.308778,-0.000298,0.363966,0.308781,-0.000300,0.363975,0.001778,-0.000298,-0.003034,0.003529,0.000241,-0.009589,0.012982,0.016141,0.924831,180.000000,-0.000000,0.000000,179.982603,0.549313,-0.743904,0.017397,-0.549313,0.743904,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001434,-0.003983,-0.026818
0.014000,0.307000,0.000000,0.367000,0.308778,-0.000297,0.363967,0.308781,-0.000300,0.363975,0.001778,-0.000297,-0.003033,0.003528,0.000245,-0.009590,0.012978,0.016139,0.924682,180.000000,-0.000000,0.000000,179.982382,0.549358,-0.743682,0.017618,-0.549358,0.743682,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031832,-0.017466,-0.030409
0.015000,0.307000,0.000000,0.367000,0.308778,-0.000299,0.363968,0.308781,-0.000300,0.363975,0.001778,-0.000299,-0.003032,0.003528,0.000242,-0.009583,0.012980,0.016136,0.924532,180.000000,-0.000000,0.000000,179.982569,0.548933,-0.743812,0.017431,-0.548933,0.743812,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,-0.017440,-0.003594
0.016000,0.307000,0.000000,0.367000,0.308780,-0.000299,0.363969,0.308781,-0.000300,0.363975,0.001780,-0.000299,-0.003031,0.003528,0.000243,-0.009582,0.012988,0.016142,0.924862,180.000000,-0.000000,0.000000,179.982491,0.548910,-0.744238,0.017509,-0.548910,0.744238,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.015808,0.040666,-0.077303
0.017000,0.307000,0.000000,0.367000,0.308779,-0.000300,0.363968,0.308781,-0.000300,0.363975,0.001779,-0.000300,-0.003032,0.003528,0.000247,-0.009584,0.012987,0.016142,0.924876,180.000000,-0.000000,0.000000,179.982295,0.548998,-0.744187,0.017705,-0.548998,0.744187,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.031341,-0.013711,-0.070764
0.018000,0.307000,0.000000,0.367000,0.308777,-0.000300,0.363965,0.308781,-0.000300,0.363975,0.001777,-0.000300,-0.003035,0.003530,0.000242,-0.009591,0.012983,0.016143,0.924951,180.000000,-0.000000,0.000000,179.982593,0.549437,-0.743962,0.017407,-0.549437,0.743962,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016418,-0.013685,0.019674
0.019000,0.307000,0.000000,0.367000,0.308777,-0.000300,0.363965,0.308781,-0.000300,0.363975,0.001777,-0.000300,-0.003035,0.003529,0.000241,-0.009589,0.012981,0.016140,0.924771,180.000000,-0.000000,0.000000,179.982648,0.549316,-0.743829,0.017352,-0.549316,0.743829,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028703,-0.030595,-0.000611
0.020000,0.307000,0.000000,0.367000,0.308778,-0.000298,0.363965,0.308781,-0.000300,0.363975,0.001778,-0.000298,-0.003035,0.003530,0.000239,-0.009591,0.012981,0.016141,0.924821,180.000000,-0.000000,0.000000,179.982748,0.549392,-0.743836,0.017252,-0.549392,0.743836,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032268,-0.016163,0.005449
0.021000,0.307000,0.000000,0.367000,0.308778,-0.000298,0.363965,0.308781,-0.000300,0.363975,0.001778,-0.000298,-0.003035,0.003530,0.000244,-0.009592,0.012983,0.016144,0.924969,180.000000,-0.000000,0.000000,179.982426,0.549454,-0.743969,0.017574,-0.549454,0.743969,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010900,-0.016938,0.027614
0.022000,0.307000,0.000000,0.367000,0.308777,-0.000299,0.363963,0.308781,-0.000300,0.363975,0.001777,-0.000299,-0.003037,0.003531,0.000241,-0.009597,0.012972,0.016138,0.924652,180.000000,-0.000000,0.000000,179.982604,0.549760,-0.743352,0.017396,-0.549760,0.743352,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010648,-0.021823,-0.044330
0.023000,0.307000,0.000000,0.367000,0.308776,-0.000299,0.363962,0.308781,-0.000300,0.363975,0.001776,-0.000299,-0.003038,0.003532,0.000239,-0.009602,0.012984,0.016151,0.925385,180.000000,-0.000000,0.000000,179.982738,0.550065,-0.744040,0.017262,-0.550065,0.744040,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003837,0.013887,0.005397
0.024000,0.307000,0.000000,0.367000,0.308776,-0.000298,0.363961,0.308781,-0.000300,0.363975,0.001776,-0.000298,-0.003039,0.003532,0.000247,-0.009601,0.012978,0.016145,0.925053,180.000000,-0.000000,0.000000,179.982285,0.550000,-0.743666,0.017715,-0.550000,0.743666,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003762,0.017559,-0.050697
0.025000,0.307000,0.000000,0.367000,0.308777,-0.000299,0.363960,0.308781,-0.000300,0.363975,0.001777,-0.000299,-0.003040,0.003534,0.000247,-0.009604,0.012976,0.016146,0.925072,180.000000,-0.000000,0.000000,179.982279,0.550159,-0.743572,0.017721,-0.550159,0.743572,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009523,-0.013053,-0.010887
0.026000,0.307000,0.000000,0.367000,0.308777,-0.000299,0.363961,0.308781,-0.000300,0.363975,0.001777,-0.000299,-0.003039,0.003533,0.000243,-0.009604,0.012983,0.016151,0.925407,180.000000,-0.000000,0.000000,179.982502,0.550174,-0.743983,0.017498,-0.550174,0.743983,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.033535,0.017799,0.044392
0.027000,0.307000,0.000000,0.367000,0.308776,-0.000300,0.363958,0.308781,-0.000300,0.363975,0.001776,-0.000300,-0.003042,0.003535,0.000242,-0.009609,0.012991,0.016160,0.925910,180.000000,-0.000000,0.000000,179.982577,0.550457,-0.744400,0.017423,-0.550457,0.744400,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021871,0.028231,-0.004806
0.028000,0.307000,0.000000,0.367000,0.308777,-0.000299,0.363960,0.308781,-0.000300,0.363975,0.001777,-0.000299,-0.003040,0.003534,0.000242,-0.009607,0.012978,0.016148,0.925234,180.000000,-0.000000,0.000000,179.982587,0.550328,-0.743654,0.017413,-0.550328,0.743654,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001324,-0.028682,0.086013
0.029000,0.307000,0.000000,0.367000,0.308777,-0.000299,0.363959,0.308781,-0.000300,0.363975,0.001777,-0.000299,-0.003041,0.003535,0.000242,-0.009607,0.012980,0.016150,0.925344,180.000000,-0.000000,0.000000,179.982588,0.550363,-0.743766,0.017412,-0.550363,0.743766,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008055,-0.015847,-0.024233
0.030000,0.307000,0.000000,0.367000,0.308779,-0.000301,0.363962,0.308781,-0.000300,0.363975,0.001779,-0.000301,-0.003038,0.003534,0.000239,-0.009598,0.012991,0.016154,0.925550,180.000000,-0.000000,0.000000,179.982754,0.549820,-0.744426,0.017246,-0.549820,0.744426,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.035520,-0.031903,0.046494
0.031000,0.307000,0.000000,0.367000,0.308778,-0.000299,0.363960,0.308781,-0.000300,0.363975,0.001778,-0.000299,-0.003040,0.003535,0.000241,-0.009603,0.012982,0.016150,0.925318,180.000000,-0.000000,0.000000,179.982633,0.550127,-0.743909,0.017367,-0.550127,0.743909,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008706,-0.008884,-0.007731
0.032000,0.307000,0.000000,0.367000,0.308778,-0.000300,0.363958,0.308781,-0.000300,0.363975,0.001778,-0.000300,-0.003042,0.003536,0.000245,-0.009607,0.012980,0.016150,0.925335,180.000000,-0.000000,0.000000,179.982394,0.550329,-0.743776,0.017606,-0.550329,0.743776,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014700,-0.004112,-0.014867
0.033000,0.307000,0.000000,0.367000,0.308778,-0.000299,0.363955,0.308781,-0.000300,0.363975,0.001778,-0.000299,-0.003045,0.003538,0.000244,-0.009618,0.012991,0.016165,0.926202,180.000000,-0.000000,0.000000,179.982434,0.550957,-0.744392,0.017566,-0.550957,0.744392,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014308,0.021996,-0.011400
0.034000,0.307000,0.000000,0.367000,0.308778,-0.000301,0.363958,0.308781,-0.000300,0.363975,0.001778,-0.000301,-0.003042,0.003537,0.000246,-0.009609,0.012981,0.016152,0.925456,180.000000,-0.000000,0.000000,179.982349,0.550456,-0.743831,0.017651,-0.550456,0.743831,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006622,-0.008702,0.036076
0.035000,0.307000,0.000000,0.367000,0.308779,-0.000299,0.363955,0.308781,-0.000300,0.363975,0.001779,-0.000299,-0.003045,0.003539,0.000241,-0.009617,0.012981,0.016157,0.925726,180.000000,-0.000000,0.000000,179.982616,0.550930,-0.743822,0.017384,-0.550930,0.743822,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000866,-0.010264,0.013313
0.036000,0.307000,0.000000,0.367000,0.308779,-0.000299,0.363955,0.308781,-0.000300,0.363975,0.001779,-0.000299,-0.003045,0.003539,0.000248,-0.009618,0.012977,0.016155,0.925601,180.000000,-0.000000,0.000000,179.982195,0.550962,-0.743635,0.017805,-0.550962,0.743635,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003353,-0.015655,0.054620
0.037000,0.307000,0.000000,0.367000,0.308780,-0.000299,0.363954,0.308781,-0.000300,0.363975,0.001780,-0.000299,-0.003046,0.003540,0.000242,-0.009618,0.012986,0.016162,0.926010,180.000000,-0.000000,0.000000,179.982580,0.550984,-0.744135,0.017420,-0.550984,0.744135,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009891,-0.009976,-0.013567
0.038000,0.307000,0.000000,0.367000,0.308780,-0.000299,0.363955,0.308781,-0.000300,0.363975,0.001780,-0.000299,-0.003045,0.003540,0.000247,-0.009616,0.012980,0.016156,0.925667,180.000000,-0.000000,0.000000,179.982258,0.550876,-0.743781,0.017742,-0.550876,0.743781,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008354,0.004575,-0.009386
0.039000,0.307000,0.000000,0.367000,0.308781,-0.000300,0.363956,0.308781,-0.000300,0.363975,0.001781,-0.000300,-0.003044,0.003540,0.000240,-0.009614,0.012990,0.016162,0.926030,180.000000,-0.000000,0.000000,179.982651,0.550743,-0.744339,0.017349,-0.550743,0.744339,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003701,0.006382,0.061341
0.040000,0.307000,0.000000,0.367000,0.308781,-0.000302,0.363954,0.308781,-0.000300,0.363975,0.001781,-0.000302,-0.003046,0.003541,0.000245,-0.009618,0.012992,0.016166,0.926258,180.000000,-0.000000,0.000000,179.982405,0.550960,-0.744459,0.017595,-0.550960,0.744459,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021750,-0.016889,0.029917
0.041000,0.307000,0.000000,0.367000,0.308780,-0.000298,0.363953,0.308781,-0.000300,0.363975,0.001780,-0.000298,-0.003047,0.003542,0.000242,-0.009622,0.012983,0.016162,0.926005,180.000000,-0.000000,0.000000,179.982544,0.551205,-0.743963,0.017456,-0.551205,0.743963,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016827,0.007420,-0.045249
0.042000,0.307000,0.000000,0.367000,0.308781,-0.000299,0.363953,0.308781,-0.000300,0.363975,0.001781,-0.000299,-0.003047,0.003542,0.000242,-0.009623,0.012989,0.016167,0.926300,180.000000,-0.000000,0.000000,179.982536,0.551263,-0.744289,0.017464,-0.551263,0.744289,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.012808,0.014890,-0.037868
0.043000,0.307000,0.000000,0.367000,0.308780,-0.000300,0.363951,0.308781,-0.000300,0.363975,0.001780,-0.000300,-0.003049,0.003543,0.000245,-0.009628,0.012995,0.016175,0.926745,180.000000,-0.000000,0.000000,179.982396,0.551530,-0.744642,0.017604,-0.551530,0.744642,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.025761,0.013190,0.019324
0.044000,0.307000,0.000000,0.367000,0.308781,-0.000299,0.363952,0.308781,-0.000300,0.363975,0.001781,-0.000299,-0.003048,0.003543,0.000242,-0.009626,0.012983,0.016164,0.926139,180.000000,-0.000000,0.000000,179.982527,0.551427,-0.743966,0.017473,-0.551427,0.743966,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020516,-0.007205,-0.048537
0.045000,0.307000,0.000000,0.367000,0.308781,-0.000299,0.363953,0.308781,-0.000300,0.363975,0.001781,-0.000299,-0.003047,0.003542,0.000241,-0.009626,0.012981,0.016162,0.926037,180.000000,-0.000000,0.000000,179.982611,0.551436,-0.743834,0.017389,-0.551436,0.743834,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003004,-0.002024,0.023866
0.046000,0.307000,0.000000,0.367000,0.308782,-0.000298,0.363950,0.308781,-0.000300,0.363975,0.001782,-0.000298,-0.003050,0.003545,0.000246,-0.009629,0.012978,0.016162,0.925992,180.000000,-0.000000,0.000000,179.982347,0.551599,-0.743652,0.017653,-0.551599,0.743652,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003540,-0.015597,0.051580
0.047000,0.307000,0.000000,0.367000,0.308781,-0.000298,0.363950,0.308781,-0.000300,0.363975,0.001781,-0.000298,-0.003050,0.003545,0.000242,-0.009632,0.012980,0.016165,0.926208,180.000000,-0.000000,0.000000,179.982524,0.551752,-0.743811,0.017476,-0.551752,0.743811,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-0.003941,0.005849,0.026893
0.048000,0.307000,0.000000,0.367000,0.308783,-0.000298,0.363953,0.308781,-0.000300,0.363975,0.001783,-0.000298,-0.003047,0.003543,0.000243,-0.009625,0.012973,0.016155,0.925615,180.000000,-0.000000,0.000000,179.982487,0.551363,-0.743360,0.017513,-0.551363,0.743360,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.006384,-0.006243,-0.016030
0.049000,0.307000,0.000000,0.367000,0.308781,-0.000298,0.363948,0.308781,-0.000300,0.363975,0.001781,-0.000298,-0.003052,0.003546,0.000247,-0.009636,0.012978,0.016166,0.926228,180.000000,-0.000000,0.000000,179.982255,0.551997,-0.743648,0.017745,-0.551997,0.743648,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.001786,-0.015254,0.000144
0.050000,0.307000,0.000000,0.367000,0.308781,-0.000298,0.363947,0.308781,-0.000300,0.363975,0.001781,-0.000298,-0.003053,0.003547,0.000246,-0.009641,0.012978,0.016169,0.926396,180.000000,-0.000000,0.000000,179.982323,0.552259,-0.743665,0.017677,-0.552259,0.743665,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-0.006540,0.004641,0.022152
0.051000,0.307000,0.000000,0.367000,0.308781,-0.000299,0.363946,0.308781,-0.000300,0.363975,0.001781,-0.000299,-0.003054,0.003548,0.000247,-0.009645,0.012984,0.016176,0.926822,180.000000,-0.000000,0.000000,179.982283,0.552489,-0.744025,0.017717,-0.552489,0.744025,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-0.012995,-0.010740,0.073990
0.052000,0.307000,0.000000,0.367000,0.308782,-0.000300,0.363946,0.308781,-0.000300,0.363975,0.001782,-0.000300,-0.003054,0.003549,0.000247,-0.009643,0.012986,0.016176,0.926843,180.000000,-0.000000,0.000000,179.982267,0.552379,-0.744133,0.017733,-0.552379,0.744133,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.003813,-0.002808,0.061385
0.053000,0.307000,0.000000,0.367000,0.308782,-0.000300,0.363946,0.308781,-0.000300,0.363975,0.001782,-0.000300,-0.003054,0.003549,0.000243,-0.009646,0.012997,0.016187,0.927469,180.000000,-0.000000,0.000000,179.982514,0.552576,-0.744771,0.017486,-0.552576,0.744771,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.015258,0.014768,-0.010350
0.054000,0.307000,0.000000,0.367000,0.308781,-0.000299,0.363944,0.308781,-0.000300,0.363975,0.001781,-0.000299,-0.003056,0.003550,0.000246,-0.009654,0.012988,0.016184,0.927288,180.000000,-0.000000,0.000000,179.982319,0.553008,-0.744220,0.017681,-0.553008,0.744220,-0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.048116,-0.004419,-0.004650
0.055000,0.307000,0.000000,0.367000,0.308782,-0.000299,0.363944,0.308781,-0.000300,0.363975,0.001782,-0.000299,-0.003056,0.003551,0.000241,-0.009649,0.012994,0.016187,0.927438,180.000000,-0.000000,0.000000,179.982582,0.552743,-0.744609,0.017418,-0.552743,0.744609,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.012732,0.002247,-0.001153
0.056000,0.307000,0.000000,0.367000,0.308781,-0.000298,0.363943,0.308781,-0.000300,0.363975,0.001781,-0.000298,-0.003057,0.003551,0.000245,-0.009653,0.012985,0.016182,0.927177,180.000000,-0.000000,0.000000,179.982386,0.552994,-0.744093,0.017614,-0.552994,0.744093,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.011961,0.006363,-0.020843
0.057000,0.307000,0.000000,0.367000,0.308783,-0.000301,0.363944,0.308781,-0.000300,0.363975,0.001783,-0.000301,-0.003056,0.003551,0.000242,-0.009652,0.012992,0.016187,0.927439,180.000000,-0.000000,0.000000,179.982519,0.552927,-0.744472,0.017481,-0.552927,0.744472,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.019869,-0.005314,0.009502
0.058000,0.307000,0.000000,0.367000,0.308782,-0.000301,0.363941,0.308781,-0.000300,0.363975,0.001782,-0.000301,-0.003059,0.003553,0.000242,-0.009659,0.012985,0.016185,0.927350,180.000000,-0.000000,0.000000,179.982549,0.553314,-0.744075,0.017451,-0.553314,0.744075,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,-0.007363,0.007477,-0.026155
0.059000,0.307000,0.000000,0.367000,0.308783,-0.000300,0.363942,0.308781,-0.000300,0.363975,0.001783,-0.000300,-0.003058,0.003552,0.000241,-0.009655,0.012991,0.016188,0.927477,180.000000,-0.000000,0.000000,179.982582,0.553091,-0.744399,0.017418,-0.553091,0.744399,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.001064,0.054019,-0.065920
0.060000,0.307000,0.000000,0.367000,0.308782,-0.000299,0.363939,0.308781,-0.000300,0.363975,0.001782,-0.000299,-0.003061,0.003555,0.000243,-0.009662,0.012981,0.016184,0.927273,180.000000,-0.000000,0.000000,179.982462,0.553472,-0.743859,0.017538,-0.553472,0.743859,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,-0.018432,-0.038104,0.064067
0.061000,0.307000,0.000000,0.367000,0.308783,-0.000300,0.363939,0.308781,-0.000300,0.363975,0.001783,-0.000300,-0.003061,0.003555,0.000245,-0.009667,0.012984,0.016190,0.927590,180.000000,-0.000000,0.000000,179.982374,0.553765,-0.744035,0.017626,-0.553765,0.744035,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,-0.003482,-0.011460,0.002423
0.062000,0.307000,0.000000,0.367000,0.308783,-0.000299,0.363939,0.308781,-0.000300,0.363975,0.001783,-0.000299,-0.003061,0.003555,0.000239,-0.009664,0.012993,0.016195,0.927884,180.000000,-0.000000,0.000000,179.982733,0.553593,-0.744536,0.017267,-0.553593,0.744536,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.022140,0.014401,-0.008913
0.063000,0.307000,0.000000,0.367000,0.308783,-0.000298,0.363937,0.308781,-0.000300,0.363975,0.001783,-0.000298,-0.003063,0.003557,0.000245,-0.009672,0.012984,0.016192,0.927731,180.000000,-0.000000,0.000000,179.982389,0.554035,-0.744011,0.017611,-0.554035,0.744011,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.008511,0.000837,-0.003353
0.064000,0.307000,0.000000,0.367000,0.308783,-0.000300,0.363936,0.308781,-0.000300,0.363975,0.001783,-0.000300,-0.003064,0.003557,0.000242,-0.009669,0.012992,0.016197,0.927991,180.000000,-0.000000,0.000000,179.982559,0.553885,-0.744449,0.017441,-0.553885,0.744449,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,-0.004726,-0.000903,0.029789
0.065000,0.307000,0.000000,0.367000,0.308783,-0.000298,0.363935,0.308781,-0.000300,0.363975,0.001783,-0.000298,-0.003065,0.003558,0.000244,-0.009674,0.012988,0.016197,0.927999,180.000000,-0.000000,0.000000,179.982434,0.554194,-0.744226,0.017566,-0.554194,0.744226,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.003751,-0.000155,-0.024494
0.066000,0.307000,0.000000,0.367000,0.308783,-0.000298,0.363936,0.308781,-0.000300,0.363975,0.001783,-0.000298,-0.003064,0.003557,0.000246,-0.009674,0.012990,0.016198,0.928096,180.000000,-0.000000,0.000000,179.982303,0.554173,-0.744361,0.017697,-0.554173,0.744361,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,-0.017127,-0.012376,0.060849
0.067000,0.307000,0.000000,0.367000,0.308783,-0.000301,0.363934,0.308781,-0.000300,0.363975,0.001783,-0.000301,-0.003066,0.003559,0.000243,-0.009676,0.012997,0.016205,0.928486,180.000000,-0.000000,0.000000,179.982462,0.554300,-0.744755,0.017538,-0.554300,0.744755,-0.000001,0.000000,0.000002,0.000000,0.000000,0.000000,0.008861,0.011506,-0.024588
