t,target_x,target_y,target_z,actual_x,actual_y,actual_z,inner_x,inner_y,inner_z,position_error_x,position_error_y,position_error_z,position_error_norm,orientation_error_x,orientation_error_y,orientation_error_z,orientation_error_norm_rad,orientation_error_norm_deg,target_roll_deg,target_pitch_deg,target_yaw_deg,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,error_roll_deg,error_pitch_deg,error_yaw_deg,inner_vx,inner_vy,inner_vz,filtered_fx,filtered_fy,filtered_fz,masked_fx,masked_fy,masked_fz
0.011000,0.307000,0.000000,0.367000,0.499426,-0.000241,0.281265,0.499436,-0.000233,0.281277,0.192426,-0.000241,-0.085735,0.210661,0.001236,-0.001186,0.785236,0.785238,44.990832,180.000000,-0.000000,0.000000,179.910875,0.034787,-44.990763,0.089125,-0.034787,44.990763,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003217,0.011401,0.003301
0.012000,0.307000,0.000000,0.367000,0.499425,-0.000241,0.281263,0.499436,-0.000233,0.281277,0.192425,-0.000241,-0.085737,0.210662,0.001242,-0.001190,0.785239,0.785241,44.990985,180.000000,-0.000000,0.000000,179.910531,0.034835,-44.990915,0.089469,-0.034835,44.990915,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.040257,0.001233,0.051722
0.013000,0.307000,0.000000,0.367000,0.499425,-0.000241,0.281265,0.499436,-0.000233,0.281277,0.192425,-0.000241,-0.085735,0.210661,0.001245,-0.001185,0.785235,0.785237,44.990768,180.000000,-0.000000,0.000000,179.910454,0.034539,-44.990698,0.089546,-0.034539,44.990698,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.021455,-0.024962,0.022949
0.014000,0.307000,0.000000,0.367000,0.499423,-0.000244,0.281263,0.499436,-0.000233,0.281277,0.192423,-0.000244,-0.085737,0.210660,0.001249,-0.001189,0.785229,0.785231,44.990436,180.000000,-0.000000,0.000000,179.910155,0.034658,-44.990365,0.089845,-0.034658,44.990365,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.023278,-0.005872,0.033612
0.015000,0.307000,0.000000,0.367000,0.499420,-0.000244,0.281261,0.499436,-0.000233,0.281277,0.192420,-0.000244,-0.085739,0.210658,0.001259,-0.001194,0.785219,0.785221,44.989858,180.000000,-0.000000,0.000000,179.909529,0.034682,-44.989785,0.090471,-0.034682,44.989785,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,0.011835,-0.041173,-0.036544
0.016000,0.307000,0.000000,0.367000,0.499417,-0.000246,0.281257,0.499436,-0.000233,0.281277,0.192417,-0.000246,-0.085743,0.210657,0.001269,-0.001200,0.785229,0.785231,44.990438,180.000000,-0.000000,0.000000,179.908886,0.034761,-44.990365,0.091114,-0.034761,44.990365,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,0.021132,0.021770,0.017911
0.017000,0.307000,0.000000,0.367000,0.499419,-0.000247,0.281258,0.499436,-0.000233,0.281277,0.192419,-0.000247,-0.085742,0.210658,0.001273,-0.001193,0.785223,0.785225,44.990064,180.000000,-0.000000,0.000000,179.908841,0.034351,-44.989993,0.091159,-0.034351,44.989993,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,0.007023,-0.003431,0.011193
0.018000,0.307000,0.000000,0.367000,0.499415,-0.000244,0.281253,0.499436,-0.000233,0.281277,0.192415,-0.000244,-0.085747,0.210656,0.001283,-0.001203,0.785203,0.785204,44.988903,180.000000,-0.000000,0.000000,179.908130,0.034645,-44.988829,0.091870,-0.034645,44.988829,-0.000003,0.000000,0.000001,0.000000,0.000000,0.000000,-0.027600,0.023653,0.043674
0.019000,0.307000,0.000000,0.367000,0.499415,-0.000250,0.281252,0.499436,-0.000233,0.281277,0.192415,-0.000250,-0.085748,0.210657,0.001288,-0.001200,0.785209,0.785211,44.989256,180.000000,-0.000000,0.000000,179.907912,0.034384,-44.989182,0.092088,-0.034384,44.989182,-0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,-0.057038,0.018526,0.063533
0.020000,0.307000,0.000000,0.367000,0.499413,-0.000248,0.281252,0.499436,-0.000233,0.281277,0.192413,-0.000248,-0.085748,0.210655,0.001297,-0.001201,0.785205,0.785207,44.989034,180.000000,-0.000000,0.000000,179.907469,0.034233,-44.988959,0.092531,-0.034233,44.988959,-0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,-0.006884,0.008882,0.033248
0.021000,0.307000,0.000000,0.367000,0.499409,-0.000249,0.281247,0.499436,-0.000233,0.281277,0.192409,-0.000249,-0.085753,0.210653,0.001307,-0.001210,0.785194,0.785196,44.988392,180.000000,-0.000000,0.000000,179.906735,0.034488,-44.988317,0.093265,-0.034488,44.988317,-0.000005,0.000000,0.000002,0.000000,0.000000,0.000000,0.016781,-0.026335,-0.029050
0.022000,0.307000,0.000000,0.367000,0.499409,-0.000253,0.281248,0.499436,-0.000233,0.281277,0.192409,-0.000253,-0.085752,0.210653,0.001312,-0.001206,0.785188,0.785190,44.988090,180.000000,-0.000000,0.000000,179.906567,0.034174,-44.988013,0.093433,-0.034174,44.988013,-0.000006,0.000000,0.000003,0.000000,0.000000,0.000000,-0.004695,-0.008691,0.001338
0.023000,0.307000,0.000000,0.367000,0.499406,-0.000250,0.281244,0.499436,-0.000233,0.281277,0.192406,-0.000250,-0.085756,0.210652,0.001322,-0.001211,0.785184,0.785186,44.987844,180.000000,-0.000000,0.000000,179.905948,0.034231,-44.987766,0.094052,-0.034231,44.987766,-0.000007,0.000000,0.000003,0.000000,0.000000,0.000000,-0.006140,-0.001693,0.036071
0.024000,0.307000,0.000000,0.367000,0.499405,-0.000253,0.281242,0.499436,-0.000233,0.281277,0.192405,-0.000253,-0.085758,0.210651,0.001328,-0.001214,0.785188,0.785190,44.988099,180.000000,-0.000000,0.000000,179.905582,0.034254,-44.988020,0.094418,-0.034254,44.988020,-0.000009,0.000000,0.000004,0.000000,0.000000,0.000000,0.019343,-0.016850,-0.026100
0.025000,0.307000,0.000000,0.367000,0.499403,-0.000253,0.281241,0.499436,-0.000233,0.281277,0.192403,-0.000253,-0.085759,0.210650,0.001334,-0.001214,0.785172,0.785174,44.987164,180.000000,-0.000000,0.000000,179.905236,0.034138,-44.987085,0.094764,-0.034138,44.987085,-0.000010,0.000000,0.000004,0.000000,0.000000,0.000000,0.008466,0.035892,-0.024474
0.026000,0.307000,0.000000,0.367000,0.499402,-0.000258,0.281238,0.499435,-0.000233,0.281277,0.192402,-0.000258,-0.085762,0.210650,0.001343,-0.001216,0.785179,0.785181,44.987572,180.000000,-0.000000,0.000000,179.904754,0.034038,-44.987494,0.095246,-0.034038,44.987494,-0.000012,0.000000,0.000005,0.000000,0.000000,0.000000,0.025691,-0.029557,0.006655
0.027000,0.307000,0.000000,0.367000,0.499400,-0.000256,0.281236,0.499435,-0.000233,0.281277,0.192400,-0.000256,-0.085764,0.210650,0.001352,-0.001216,0.785171,0.785173,44.987079,180.000000,-0.000000,0.000000,179.904295,0.033865,-44.986999,0.095705,-0.033865,44.986999,-0.000013,0.000000,0.000006,0.000000,0.000000,0.000000,0.052973,-0.015280,0.023466
0.028000,0.307000,0.000000,0.367000,0.499399,-0.000257,0.281235,0.499435,-0.000233,0.281277,0.192399,-0.000257,-0.085765,0.210650,0.001358,-0.001217,0.785165,0.785167,44.986736,180.000000,-0.000000,0.000000,179.903917,0.033778,-44.986656,0.096083,-0.033778,44.986656,-0.000015,0.000000,0.000007,0.000000,0.000000,0.000000,0.012709,-0.014222,-0.007907
0.029000,0.307000,0.000000,0.367000,0.499396,-0.000262,0.281231,0.499435,-0.000233,0.281277,0.192396,-0.000262,-0.085769,0.210648,0.001366,-0.001223,0.785165,0.785167,44.986762,180.000000,-0.000000,0.000000,179.903420,0.033936,-44.986680,0.096580,-0.033936,44.986680,-0.000017,0.000000,0.000008,0.000000,0.000000,0.000000,0.018210,-0.029804,0.004349
0.030000,0.307000,0.000000,0.367000,0.499393,-0.000261,0.281227,0.499435,-0.000233,0.281277,0.192393,-0.000261,-0.085773,0.210647,0.001375,-0.001229,0.785159,0.785162,44.986441,180.000000,-0.000000,0.000000,179.902793,0.034032,-44.986359,0.097207,-0.034032,44.986359,-0.000019,0.000000,0.000009,0.000000,0.000000,0.000000,-0.020185,0.022716,0.066226
0.031000,0.307000,0.000000,0.367000,0.499391,-0.000261,0.281227,0.499435,-0.000233,0.281277,0.192391,-0.000261,-0.085773,0.210645,0.001383,-0.001227,0.785151,0.785153,44.985939,180.000000,-0.000000,0.000000,179.902444,0.033758,-44.985856,0.097556,-0.033758,44.985856,-0.000022,0.000000,0.000010,0.000000,0.000000,0.000000,-0.019548,0.022032,0.064159
0.032000,0.307000,0.000000,0.367000,0.499389,-0.000262,0.281222,0.499435,-0.000233,0.281277,0.192389,-0.000262,-0.085778,0.210645,0.001391,-0.001235,0.785147,0.785149,44.985729,180.000000,-0.000000,0.000000,179.901888,0.033982,-44.985644,0.098112,-0.033982,44.985644,-0.000024,0.000000,0.000011,0.000000,0.000000,0.000000,0.015345,0.013467,0.048601
0.033000,0.307000,0.000000,0.367000,0.499387,-0.000263,0.281221,0.499435,-0.000233,0.281277,0.192387,-0.000263,-0.085779,0.210644,0.001399,-0.001237,0.785137,0.785140,44.985184,180.000000,-0.000000,0.000000,179.901409,0.033960,-44.985098,0.098591,-0.033960,44.985098,-0.000027,0.000000,0.000012,0.000000,0.000000,0.000000,0.001526,0.013835,0.063996
0.034000,0.307000,0.000000,0.367000,0.499385,-0.000263,0.281219,0.499435,-0.000233,0.281277,0.192385,-0.000263,-0.085781,0.210643,0.001405,-0.001241,0.785137,0.785139,44.985153,180.000000,-0.000000,0.000000,179.900980,0.034022,-44.985067,0.099020,-0.034022,44.985067,-0.000030,0.000000,0.000013,0.000000,0.000000,0.000000,-0.007600,-0.000545,0.011504
0.035000,0.307000,0.000000,0.367000,0.499382,-0.000263,0.281215,0.499435,-0.000233,0.281277,0.192382,-0.000263,-0.085785,0.210642,0.001416,-0.001247,0.785133,0.785136,44.984952,180.000000,-0.000000,0.000000,179.900305,0.034067,-44.984864,0.099695,-0.034067,44.984864,-0.000033,0.000000,0.000015,0.000000,0.000000,0.000000,-0.002350,-0.008190,0.034991
0.036000,0.307000,0.000000,0.367000,0.499379,-0.000264,0.281210,0.499435,-0.000233,0.281277,0.192379,-0.000264,-0.085790,0.210641,0.001425,-0.001255,0.785120,0.785122,44.984193,180.000000,-0.000000,0.000000,179.899665,0.034283,-44.984103,0.100335,-0.034283,44.984103,-0.000036,0.000000,0.000016,0.000000,0.000000,0.000000,0.047872,0.018285,0.003906
0.037000,0.307000,0.000000,0.367000,0.499376,-0.000266,0.281209,0.499435,-0.000233,0.281277,0.192376,-0.000266,-0.085791,0.210639,0.001430,-0.001254,0.785122,0.785124,44.984293,180.000000,-0.000000,0.000000,179.899418,0.034145,-44.984205,0.100582,-0.034145,44.984205,-0.000040,0.000000,0.000018,0.000000,0.000000,0.000000,-0.070806,0.021205,0.000133
0.038000,0.307000,0.000000,0.367000,0.499376,-0.000270,0.281209,0.499435,-0.000233,0.281277,0.192376,-0.000270,-0.085791,0.210639,0.001437,-0.001253,0.785127,0.785129,44.984575,180.000000,-0.000000,0.000000,179.899114,0.033928,-44.984485,0.100886,-0.033928,44.984485,-0.000044,0.000000,0.000019,0.000000,0.000000,0.000000,0.007919,-0.041274,0.014708
0.039000,0.307000,0.000000,0.367000,0.499372,-0.000268,0.281201,0.499435,-0.000233,0.281277,0.192372,-0.000268,-0.085799,0.210638,0.001446,-0.001267,0.785120,0.785122,44.984175,180.000000,-0.000000,0.000000,179.898305,0.034491,-44.984084,0.101695,-0.034491,44.984084,-0.000048,0.000000,0.000021,0.000000,0.000000,0.000000,0.023690,-0.021428,-0.042527
0.040000,0.307000,0.000000,0.367000,0.499371,-0.000268,0.281200,0.499435,-0.000233,0.281277,0.192371,-0.000268,-0.085800,0.210638,0.001454,-0.001266,0.785105,0.785107,44.983316,180.000000,-0.000000,0.000000,179.897962,0.034238,-44.983224,0.102038,-0.034238,44.983224,-0.000052,0.000000,0.000023,0.000000,0.000000,0.000000,0.030674,0.026690,0.009258
0.041000,0.307000,0.000000,0.367000,0.499368,-0.000268,0.281198,0.499435,-0.000233,0.281277,0.192368,-0.000268,-0.085802,0.210636,0.001459,-0.001270,0.785105,0.785107,44.983312,180.000000,-0.000000,0.000000,179.897593,0.034368,-44.983219,0.102407,-0.034368,44.983219,-0.000056,0.000000,0.000025,0.000000,0.000000,0.000000,0.029947,0.026057,0.009024
0.042000,0.307000,0.000000,0.367000,0.499364,-0.000272,0.281194,0.499435,-0.000233,0.281277,0.192364,-0.000272,-0.085806,0.210634,0.001464,-0.001279,0.785116,0.785118,44.983961,180.000000,-0.000000,0.000000,179.897169,0.034691,-44.983866,0.102831,-0.034691,44.983866,-0.000061,0.000000,0.000027,0.000000,0.000000,0.000000,-0.003116,-0.040703,0.048936
0.043000,0.307000,0.000000,0.367000,0.499362,-0.000272,0.281192,0.499435,-0.000233,0.281277,0.192362,-0.000272,-0.085808,0.210633,0.001471,-0.001282,0.785108,0.785110,44.983487,180.000000,-0.000000,0.000000,179.896718,0.034701,-44.983393,0.103282,-0.034701,44.983393,-0.000066,0.000000,0.000029,0.000000,0.000000,0.000000,-0.003036,-0.039754,0.047813
0.044000,0.307000,0.000000,0.367000,0.499361,-0.000272,0.281188,0.499435,-0.000233,0.281277,0.192361,-0.000272,-0.085812,0.210633,0.001476,-0.001288,0.785097,0.785099,44.982859,180.000000,-0.000000,0.000000,179.896327,0.034912,-44.982765,0.103673,-0.034912,44.982765,-0.000071,0.000000,0.000032,0.000000,0.000000,0.000000,0.014216,-0.006736,0.062027
0.045000,0.307000,0.000000,0.367000,0.499357,-0.000272,0.281184,0.499435,-0.000233,0.281277,0.192357,-0.000272,-0.085816,0.210631,0.001483,-0.001295,0.785099,0.785102,44.983010,180.000000,-0.000000,0.000000,179.895830,0.035133,-44.982915,0.104170,-0.035133,44.982915,-0.000077,0.000000,0.000034,0.000000,0.000000,0.000000,-0.001273,0.022820,0.012551
0.046000,0.307000,0.000000,0.367000,0.499355,-0.000273,0.281182,0.499435,-0.000233,0.281277,0.192355,-0.000273,-0.085818,0.210631,0.001487,-0.001298,0.785105,0.785107,44.983339,180.000000,-0.000000,0.000000,179.895554,0.035193,-44.983243,0.104446,-0.035193,44.983243,-0.000082,0.000000,0.000037,0.000000,0.000000,0.000000,0.024001,0.049515,-0.043109
0.047000,0.307000,0.000000,0.367000,0.499352,-0.000272,0.281179,0.499435,-0.000233,0.281277,0.192352,-0.000272,-0.085821,0.210629,0.001493,-0.001303,0.785086,0.785088,44.982255,180.000000,-0.000000,0.000000,179.895177,0.035329,-44.982159,0.104823,-0.035329,44.982159,-0.000088,0.000000,0.000039,0.000000,0.000000,0.000000,-0.005942,0.000656,-0.037398
0.048000,0.307000,0.000000,0.367000,0.499348,-0.000273,0.281173,0.499434,-0.000233,0.281278,0.192348,-0.000273,-0.085827,0.210628,0.001499,-0.001316,0.785088,0.785090,44.982362,180.000000,-0.000000,0.000000,179.894584,0.035876,-44.982263,0.105416,-0.035876,44.982263,-0.000095,0.000000,0.000042,0.000000,0.000000,0.000000,-0.007466,-0.024164,0.011651
0.049000,0.307000,0.000000,0.367000,0.499345,-0.000273,0.281172,0.499434,-0.000233,0.281278,0.192345,-0.000273,-0.085828,0.210626,0.001502,-0.001321,0.785099,0.785102,44.983003,180.000000,-0.000000,0.000000,179.894269,0.036084,-44.982905,0.105731,-0.036084,44.982905,-0.000101,0.000000,0.000045,0.000000,0.000000,0.000000,-0.031353,0.012865,-0.025694
0.050000,0.307000,0.000000,0.367000,0.499342,-0.000273,0.281167,0.499434,-0.000233,0.281278,0.192342,-0.000273,-0.085833,0.210625,0.001508,-0.001329,0.785091,0.785094,44.982567,180.000000,-0.000000,0.000000,179.893803,0.036336,-44.982468,0.106197,-0.036336,44.982468,-0.000108,0.000000,0.000048,0.000000,0.000000,0.000000,-0.052622,0.031225,0.049754
0.051000,0.307000,0.000000,0.367000,0.499342,-0.000276,0.281167,0.499434,-0.000233,0.281278,0.192342,-0.000276,-0.085833,0.210624,0.001509,-0.001327,0.785084,0.785087,44.982170,180.000000,-0.000000,0.000000,179.893827,0.036226,-44.982072,0.106173,-0.036226,44.982072,-0.000115,0.000000,0.000051,0.000000,0.000000,0.000000,0.008673,0.001098,0.021160
0.052000,0.307000,0.000000,0.367000,0.499336,-0.000274,0.281160,0.499434,-0.000233,0.281278,0.192336,-0.000274,-0.085840,0.210622,0.001520,-0.001344,0.785087,0.785090,44.982323,180.000000,-0.000000,0.000000,179.892898,0.036880,-44.982222,0.107102,-0.036880,44.982222,-0.000123,0.000000,0.000055,0.000000,0.000000,0.000000,0.008520,0.001073,0.020714
0.053000,0.307000,0.000000,0.367000,0.499335,-0.000274,0.281157,0.499434,-0.000233,0.281278,0.192335,-0.000274,-0.085843,0.210622,0.001522,-0.001349,0.785087,0.785089,44.982311,180.000000,-0.000000,0.000000,179.892689,0.037094,-44.982210,0.107311,-0.037094,44.982210,-0.000131,0.000000,0.000058,0.000000,0.000000,0.000000,-0.016692,-0.033094,-0.017292
0.054000,0.307000,0.000000,0.367000,0.499329,-0.000274,0.281152,0.499434,-0.000233,0.281278,0.192329,-0.000274,-0.085848,0.210619,0.001528,-0.001360,0.785080,0.785082,44.981914,180.000000,-0.000000,0.000000,179.892098,0.037521,-44.981811,0.107902,-0.037521,44.981811,-0.000139,0.000000,0.000062,0.000000,0.000000,0.000000,0.007783,0.019404,-0.033604
0.055000,0.307000,0.000000,0.367000,0.499328,-0.000277,0.281151,0.499434,-0.000233,0.281278,0.192328,-0.000277,-0.085849,0.210618,0.001534,-0.001361,0.785077,0.785080,44.981750,180.000000,-0.000000,0.000000,179.891803,0.037432,-44.981647,0.108197,-0.037432,44.981647,-0.000147,0.000000,0.000065,0.000000,0.000000,0.000000,0.026261,0.053507,0.029431
0.056000,0.307000,0.000000,0.367000,0.499325,-0.000277,0.281146,0.499433,-0.000233,0.281278,0.192325,-0.000277,-0.085854,0.210618,0.001539,-0.001370,0.785080,0.785083,44.981921,180.000000,-0.000000,0.000000,179.891346,0.037793,-44.981816,0.108654,-0.037793,44.981816,-0.000155,0.000000,0.000069,0.000000,0.000000,0.000000,-0.022763,0.000294,0.006645
0.057000,0.307000,0.000000,0.367000,0.499322,-0.000275,0.281145,0.499433,-0.000233,0.281278,0.192322,-0.000275,-0.085855,0.210615,0.001542,-0.001372,0.785079,0.785082,44.981868,180.000000,-0.000000,0.000000,179.891140,0.037841,-44.981763,0.108860,-0.037841,44.981763,-0.000164,0.000000,0.000073,0.000000,0.000000,0.000000,0.005520,-0.027073,0.036423
0.058000,0.307000,0.000000,0.367000,0.499320,-0.000276,0.281141,0.499433,-0.000233,0.281278,0.192320,-0.000276,-0.085859,0.210615,0.001550,-0.001378,0.785071,0.785074,44.981405,180.000000,-0.000000,0.000000,179.890599,0.038010,-44.981300,0.109401,-0.038010,44.981300,-0.000174,0.000000,0.000077,0.000000,0.000000,0.000000,-0.001385,-0.014483,-0.023522
0.059000,0.307000,0.000000,0.367000,0.499317,-0.000277,0.281137,0.499433,-0.000233,0.281278,0.192317,-0.000277,-0.085863,0.210614,0.001554,-0.001385,0.785070,0.785073,44.981377,180.000000,-0.000000,0.000000,179.890242,0.038283,-44.981271,0.109758,-0.038283,44.981271,-0.000183,0.000000,0.000082,0.000000,0.000000,0.000000,-0.027981,-0.018749,-0.013681
0.060000,0.307000,0.000000,0.367000,0.499313,-0.000281,0.281133,0.499433,-0.000233,0.281278,0.192313,-0.000281,-0.085867,0.210613,0.001561,-0.001392,0.785078,0.785081,44.981828,180.000000,-0.000000,0.000000,179.889717,0.038454,-44.981720,0.110283,-0.038454,44.981720,-0.000193,0.000000,0.000086,0.000000,0.000000,0.000000,-0.036552,0.009416,0.031787
0.061000,0.307000,0.000000,0.367000,0.499311,-0.000277,0.281130,0.499433,-0.000233,0.281278,0.192311,-0.000277,-0.085870,0.210612,0.001566,-0.001399,0.785071,0.785074,44.981441,180.000000,-0.000000,0.000000,179.889320,0.038697,-44.981333,0.110680,-0.038697,44.981333,-0.000203,0.000000,0.000091,0.000000,0.000000,0.000000,-0.035953,0.009281,0.031256
0.062000,0.307000,0.000000,0.367000,0.499311,-0.000279,0.281130,0.499432,-0.000233,0.281278,0.192311,-0.000279,-0.085870,0.210611,0.001569,-0.001397,0.785066,0.785069,44.981151,180.000000,-0.000000,0.000000,179.889207,0.038580,-44.981044,0.110793,-0.038580,44.981044,-0.000214,0.000000,0.000095,0.000000,0.000000,0.000000,-0.022345,0.043152,-0.037208
0.063000,0.307000,0.000000,0.367000,0.499305,-0.000281,0.281122,0.499432,-0.000233,0.281279,0.192305,-0.000281,-0.085878,0.210609,0.001581,-0.001412,0.785061,0.785064,44.980844,180.000000,-0.000000,0.000000,179.888303,0.039068,-44.980734,0.111697,-0.039068,44.980734,-0.000224,0.000000,0.000100,0.000000,0.000000,0.000000,0.003024,-0.014567,-0.041864
0.064000,0.307000,0.000000,0.367000,0.499302,-0.000280,0.281119,0.499432,-0.000233,0.281279,0.192302,-0.000280,-0.085881,0.210608,0.001589,-0.001418,0.785066,0.785068,44.981106,180.000000,-0.000000,0.000000,179.887756,0.039208,-44.980995,0.112244,-0.039208,44.980995,-0.000236,0.000000,0.000105,0.000000,0.000000,0.000000,0.007269,-0.020028,-0.068724
0.065000,0.307000,0.000000,0.367000,0.499300,-0.000280,0.281116,0.499432,-0.000233,0.281279,0.192300,-0.000280,-0.085884,0.210607,0.001594,-0.001421,0.785054,0.785056,44.980421,180.000000,-0.000000,0.000000,179.887413,0.039255,-44.980309,0.112587,-0.039255,44.980309,-0.000247,0.000000,0.000110,0.000000,0.000000,0.000000,0.007169,-0.019692,-0.067693
0.066000,0.307000,0.000000,0.367000,0.499298,-0.000283,0.281115,0.499431,-0.000233,0.281279,0.192298,-0.000283,-0.085885,0.210606,0.001600,-0.001422,0.785050,0.785053,44.980217,180.000000,-0.000000,0.000000,179.887090,0.039173,-44.980107,0.112910,-0.039173,44.980107,-0.000259,0.000000,0.000115,0.000000,0.000000,0.000000,-0.015609,-0.004174,-0.029589
0.067000,0.307000,0.000000,0.367000,0.499296,-0.000286,0.281113,0.499431,-0.000233,0.281279,0.192296,-0.000286,-0.085887,0.210605,0.001603,-0.001426,0.785061,0.785064,44.980827,180.000000,-0.000000,0.000000,179.886842,0.039352,-44.980715,0.113158,-0.039352,44.980715,-0.000271,0.000000,0.000121,0.000000,0.000000,0.000000,0.021548,-0.020855,-0.035580
0.068000,0.307000,0.000000,0.367000,0.499294,-0.000287,0.281110,0.499431,-0.000233,0.281279,0.192294,-0.000287,-0.085890,0.210604,0.001614,-0.001429,0.785054,0.785057,44.980446,180.000000,-0.000000,0.000000,179.886197,0.039221,-44.980331,0.113803,-0.039221,44.980331,-0.000283,0.000000,0.000126,0.000000,0.000000,0.000000,0.021244,-0.020530,-0.035075
