t,target_x,target_y,target_z,actual_x,actual_y,actual_z,inner_x,inner_y,inner_z,position_error_x,position_error_y,position_error_z,position_error_norm,orientation_error_x,orientation_error_y,orientation_error_z,orientation_error_norm_rad,orientation_error_norm_deg,target_roll_deg,target_pitch_deg,target_yaw_deg,actual_roll_deg,actual_pitch_deg,actual_yaw_deg,error_roll_deg,error_pitch_deg,error_yaw_deg,inner_vx,inner_vy,inner_vz,filtered_fx,filtered_fy,filtered_fz,masked_fx,masked_fy,masked_fz
0.010000,0.307000,0.000000,0.367000,0.499440,-0.000118,0.281291,0.499447,-0.000118,0.281298,0.192440,-0.000118,-0.085709,0.210663,0.001212,-0.001148,0.785006,0.785007,44.977614,180.000000,-0.000000,0.000000,179.912954,0.033363,-44.977549,0.087046,-0.033363,44.977549,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.022865,0.005997,-0.004457
0.011000,0.307000,0.000000,0.367000,0.499438,-0.000118,0.281288,0.499447,-0.000118,0.281298,0.192438,-0.000118,-0.085712,0.210663,0.001216,-0.001152,0.785007,0.785009,44.977719,180.000000,-0.000000,0.000000,179.912671,0.033475,-44.977651,0.087329,-0.033475,44.977651,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000468,0.055862,-0.019746
0.012000,0.307000,0.000000,0.367000,0.499437,-0.000119,0.281288,0.499447,-0.000118,0.281298,0.192437,-0.000119,-0.085712,0.210662,0.001218,-0.001152,0.785006,0.785008,44.977647,180.000000,-0.000000,0.000000,179.912549,0.033426,-44.977581,0.087451,-0.033426,44.977581,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006044,-0.005114,-0.030155
0.013000,0.307000,0.000000,0.367000,0.499437,-0.000121,0.281286,0.499447,-0.000118,0.281298,0.192437,-0.000121,-0.085714,0.210663,0.001219,-0.001155,0.785005,0.785007,44.977565,180.000000,-0.000000,0.000000,179.912436,0.033545,-44.977499,0.087564,-0.033545,44.977499,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001669,-0.016914,-0.009591
0.014000,0.307000,0.000000,0.367000,0.499437,-0.000118,0.281285,0.499447,-0.000118,0.281298,0.192437,-0.000118,-0.085715,0.210663,0.001220,-0.001155,0.785005,0.785007,44.977572,180.000000,-0.000000,0.000000,179.912413,0.033533,-44.977506,0.087587,-0.033533,44.977506,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.010735,-0.029314,-0.012515
0.015000,0.307000,0.000000,0.367000,0.499437,-0.000119,0.281287,0.499447,-0.000118,0.281298,0.192437,-0.000119,-0.085713,0.210663,0.001219,-0.001153,0.784998,0.785000,44.977184,180.000000,-0.000000,0.000000,179.912518,0.033437,-44.977117,0.087482,-0.033437,44.977117,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.010809,-0.040958,0.010315
0.016000,0.307000,0.000000,0.367000,0.499437,-0.000118,0.281286,0.499447,-0.000118,0.281298,0.192437,-0.000118,-0.085714,0.210663,0.001222,-0.001153,0.784999,0.785001,44.977248,180.000000,-0.000000,0.000000,179.912350,0.033408,-44.977182,0.087650,-0.033408,44.977182,-0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.017804,0.002561,-0.011932
0.017000,0.307000,0.000000,0.367000,0.499435,-0.000122,0.281285,0.499447,-0.000118,0.281298,0.192435,-0.000122,-0.085715,0.210661,0.001227,-0.001156,0.785002,0.785004,44.977395,180.000000,-0.000000,0.000000,179.912013,0.033462,-44.977327,0.087987,-0.033462,44.977327,-0.000001,0.000000,0.000001,0.000000,0.000000,0.000000,-0.002627,0.004068,0.026315
0.018000,0.307000,0.000000,0.367000,0.499431,-0.000120,0.281281,0.499447,-0.000118,0.281298,0.192431,-0.000120,-0.085719,0.210659,0.001235,-0.001164,0.784988,0.784990,44.976625,180.000000,-0.000000,0.000000,179.911430,0.033674,-44.976557,0.088570,-0.033674,44.976557,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,-0.011051,0.026163,0.002168
0.019000,0.307000,0.000000,0.367000,0.499431,-0.000122,0.281280,0.499447,-0.000118,0.281298,0.192431,-0.000122,-0.085720,0.210660,0.001238,-0.001165,0.784986,0.784988,44.976489,180.000000,-0.000000,0.000000,179.911241,0.033631,-44.976419,0.088759,-0.033631,44.976419,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,-0.009516,0.021819,-0.081789
0.020000,0.307000,0.000000,0.367000,0.499430,-0.000123,0.281282,0.499447,-0.000118,0.281298,0.192430,-0.000123,-0.085718,0.210658,0.001238,-0.001162,0.784990,0.784992,44.976721,180.000000,-0.000000,0.000000,179.911303,0.033532,-44.976651,0.088697,-0.033532,44.976651,-0.000002,0.000000,0.000001,0.000000,0.000000,0.000000,-0.045229,0.019983,-0.031281
0.021000,0.307000,0.000000,0.367000,0.499427,-0.000122,0.281277,0.499447,-0.000118,0.281298,0.192427,-0.000122,-0.085723,0.210657,0.001245,-0.001170,0.784984,0.784986,44.976385,180.000000,-0.000000,0.000000,179.910795,0.033799,-44.976315,0.089205,-0.033799,44.976315,-0.000003,0.000000,0.000001,0.000000,0.000000,0.000000,-0.006824,0.003481,0.043995
0.022000,0.307000,0.000000,0.367000,0.499424,-0.000124,0.281272,0.499447,-0.000118,0.281298,0.192424,-0.000124,-0.085728,0.210657,0.001253,-0.001179,0.784986,0.784988,44.976513,180.000000,-0.000000,0.000000,179.910195,0.034089,-44.976441,0.089805,-0.034089,44.976441,-0.000003,0.000000,0.000002,0.000000,0.000000,0.000000,-0.008617,0.014307,0.007778
0.023000,0.307000,0.000000,0.367000,0.499424,-0.000124,0.281274,0.499447,-0.000118,0.281298,0.192424,-0.000124,-0.085726,0.210656,0.001254,-0.001176,0.784983,0.784985,44.976336,180.000000,-0.000000,0.000000,179.910180,0.033907,-44.976267,0.089820,-0.033907,44.976267,-0.000004,0.000000,0.000002,0.000000,0.000000,0.000000,-0.021614,-0.012763,-0.025622
0.024000,0.307000,0.000000,0.367000,0.499423,-0.000122,0.281271,0.499447,-0.000118,0.281298,0.192423,-0.000122,-0.085729,0.210656,0.001257,-0.001181,0.784978,0.784980,44.976018,180.000000,-0.000000,0.000000,179.909920,0.034091,-44.975948,0.090080,-0.034091,44.975948,-0.000005,0.000000,0.000002,0.000000,0.000000,0.000000,-0.024408,-0.000381,-0.044784
0.025000,0.307000,0.000000,0.367000,0.499418,-0.000122,0.281267,0.499447,-0.000118,0.281298,0.192418,-0.000122,-0.085733,0.210653,0.001264,-0.001190,0.784978,0.784980,44.976039,180.000000,-0.000000,0.000000,179.909387,0.034386,-44.975968,0.090613,-0.034386,44.975968,-0.000006,0.000000,0.000003,0.000000,0.000000,0.000000,0.000394,-0.033927,-0.055535
0.026000,0.307000,0.000000,0.367000,0.499416,-0.000121,0.281266,0.499447,-0.000118,0.281298,0.192416,-0.000121,-0.085734,0.210652,0.001268,-0.001193,0.784963,0.784965,44.975166,180.000000,-0.000000,0.000000,179.909078,0.034484,-44.975093,0.090922,-0.034484,44.975093,-0.000007,0.000000,0.000003,0.000000,0.000000,0.000000,-0.034733,0.013436,0.006262
0.027000,0.307000,0.000000,0.367000,0.499416,-0.000127,0.281266,0.499447,-0.000118,0.281298,0.192416,-0.000127,-0.085734,0.210652,0.001271,-0.001193,0.784976,0.784978,44.975925,180.000000,-0.000000,0.000000,179.908966,0.034426,-44.975852,0.091034,-0.034426,44.975852,-0.000008,0.000000,0.000003,0.000000,0.000000,0.000000,-0.004055,0.020266,-0.038448
0.028000,0.307000,0.000000,0.367000,0.499413,-0.000125,0.281260,0.499447,-0.000118,0.281298,0.192413,-0.000125,-0.085740,0.210652,0.001276,-0.001203,0.784973,0.784974,44.975724,180.000000,-0.000000,0.000000,179.908470,0.034789,-44.975651,0.091530,-0.034789,44.975651,-0.000009,0.000000,0.000004,0.000000,0.000000,0.000000,0.002246,-0.019874,-0.030145
0.029000,0.307000,0.000000,0.367000,0.499412,-0.000126,0.281259,0.499447,-0.000118,0.281298,0.192412,-0.000126,-0.085741,0.210651,0.001279,-0.001204,0.784969,0.784971,44.975544,180.000000,-0.000000,0.000000,179.908274,0.034798,-44.975470,0.091726,-0.034798,44.975470,-0.000010,0.000000,0.000004,0.000000,0.000000,0.000000,0.021389,0.014607,-0.016192
0.030000,0.307000,0.000000,0.367000,0.499411,-0.000125,0.281257,0.499447,-0.000118,0.281298,0.192411,-0.000125,-0.085743,0.210651,0.001284,-0.001209,0.784969,0.784971,44.975522,180.000000,-0.000000,0.000000,179.907935,0.034957,-44.975446,0.092065,-0.034957,44.975446,-0.000011,0.000000,0.000005,0.000000,0.000000,0.000000,-0.013599,-0.005538,-0.027046
0.031000,0.307000,0.000000,0.367000,0.499407,-0.000126,0.281256,0.499447,-0.000118,0.281298,0.192407,-0.000126,-0.085744,0.210648,0.001289,-0.001213,0.784969,0.784971,44.975502,180.000000,-0.000000,0.000000,179.907607,0.035027,-44.975427,0.092393,-0.035027,44.975427,-0.000013,0.000000,0.000006,0.000000,0.000000,0.000000,0.047728,0.004958,-0.019032
0.032000,0.307000,0.000000,0.367000,0.499408,-0.000130,0.281256,0.499447,-0.000118,0.281298,0.192408,-0.000130,-0.085744,0.210649,0.001292,-0.001209,0.784969,0.784971,44.975520,180.000000,-0.000000,0.000000,179.907528,0.034791,-44.975446,0.092472,-0.034791,44.975446,-0.000014,0.000000,0.000006,0.000000,0.000000,0.000000,0.014165,0.005475,0.067146
0.033000,0.307000,0.000000,0.367000,0.499407,-0.000126,0.281254,0.499447,-0.000118,0.281298,0.192407,-0.000126,-0.085746,0.210649,0.001298,-0.001210,0.784965,0.784967,44.975304,180.000000,-0.000000,0.000000,179.907212,0.034705,-44.975229,0.092788,-0.034705,44.975229,-0.000016,0.000000,0.000007,0.000000,0.000000,0.000000,0.010695,0.044246,0.041370
0.034000,0.307000,0.000000,0.367000,0.499404,-0.000127,0.281249,0.499447,-0.000118,0.281298,0.192404,-0.000127,-0.085751,0.210648,0.001303,-0.001218,0.784961,0.784963,44.975084,180.000000,-0.000000,0.000000,179.906784,0.035024,-44.975009,0.093216,-0.035024,44.975009,-0.000017,0.000000,0.000008,0.000000,0.000000,0.000000,0.005299,0.017436,-0.023127
0.035000,0.307000,0.000000,0.367000,0.499402,-0.000130,0.281248,0.499447,-0.000118,0.281298,0.192402,-0.000130,-0.085752,0.210647,0.001310,-0.001221,0.784958,0.784960,44.974912,180.000000,-0.000000,0.000000,179.906349,0.035023,-44.974835,0.093651,-0.035023,44.974835,-0.000019,0.000000,0.000009,0.000000,0.000000,0.000000,-0.013476,0.032017,-0.011553
0.036000,0.307000,0.000000,0.367000,0.499400,-0.000129,0.281246,0.499447,-0.000118,0.281298,0.192400,-0.000129,-0.085754,0.210646,0.001315,-0.001224,0.784952,0.784954,44.974562,180.000000,-0.000000,0.000000,179.906029,0.035059,-44.974485,0.093971,-0.035059,44.974485,-0.000021,0.000000,0.000010,0.000000,0.000000,0.000000,-0.014441,0.050450,-0.032670
0.037000,0.307000,0.000000,0.367000,0.499399,-0.000129,0.281244,0.499447,-0.000118,0.281298,0.192399,-0.000129,-0.085756,0.210645,0.001323,-0.001225,0.784947,0.784949,44.974286,180.000000,-0.000000,0.000000,179.905596,0.034970,-44.974207,0.094404,-0.034970,44.974207,-0.000024,0.000000,0.000011,0.000000,0.000000,0.000000,-0.036490,-0.012773,0.025266
0.038000,0.307000,0.000000,0.367000,0.499397,-0.000132,0.281243,0.499447,-0.000118,0.281298,0.192397,-0.000132,-0.085757,0.210644,0.001332,-0.001227,0.784948,0.784950,44.974329,180.000000,-0.000000,0.000000,179.905073,0.034855,-44.974251,0.094927,-0.034855,44.974251,-0.000026,0.000000,0.000012,0.000000,0.000000,0.000000,-0.004501,0.004460,0.012241
0.039000,0.307000,0.000000,0.367000,0.499395,-0.000133,0.281238,0.499447,-0.000118,0.281298,0.192395,-0.000133,-0.085762,0.210644,0.001346,-0.001232,0.784943,0.784945,44.974058,180.000000,-0.000000,0.000000,179.904271,0.034830,-44.973978,0.095729,-0.034830,44.973978,-0.000029,0.000000,0.000013,0.000000,0.000000,0.000000,0.002719,0.018535,-0.001480
0.040000,0.307000,0.000000,0.367000,0.499393,-0.000136,0.281238,0.499447,-0.000118,0.281298,0.192393,-0.000136,-0.085762,0.210643,0.001352,-0.001230,0.784930,0.784932,44.973286,180.000000,-0.000000,0.000000,179.903960,0.034566,-44.973205,0.096040,-0.034566,44.973205,-0.000031,0.000000,0.000014,0.000000,0.000000,0.000000,-0.007273,0.017991,-0.025581
0.041000,0.307000,0.000000,0.367000,0.499391,-0.000137,0.281234,0.499447,-0.000118,0.281298,0.192391,-0.000137,-0.085766,0.210642,0.001366,-0.001233,0.784928,0.784930,44.973186,180.000000,-0.000000,0.000000,179.903206,0.034439,-44.973104,0.096794,-0.034439,44.973104,-0.000034,0.000000,0.000015,0.000000,0.000000,0.000000,-0.022006,0.006491,-0.031276
0.042000,0.307000,0.000000,0.367000,0.499390,-0.000138,0.281234,0.499447,-0.000118,0.281298,0.192390,-0.000138,-0.085766,0.210642,0.001376,-0.001229,0.784913,0.784915,44.972308,180.000000,-0.000000,0.000000,179.902786,0.034015,-44.972225,0.097214,-0.034015,44.972225,-0.000037,0.000000,0.000017,0.000000,0.000000,0.000000,0.013439,0.007524,-0.030741
0.043000,0.307000,0.000000,0.367000,0.499389,-0.000142,0.281233,0.499447,-0.000118,0.281298,0.192389,-0.000142,-0.085767,0.210641,0.001392,-0.001227,0.784900,0.784902,44.971598,180.000000,-0.000000,0.000000,179.901961,0.033572,-44.971515,0.098039,-0.033572,44.971515,-0.000040,0.000000,0.000018,0.000000,0.000000,0.000000,0.009988,-0.007594,0.001742
0.044000,0.307000,0.000000,0.367000,0.499388,-0.000143,0.281232,0.499447,-0.000118,0.281298,0.192388,-0.000143,-0.085768,0.210640,0.001405,-0.001223,0.784893,0.784895,44.971158,180.000000,-0.000000,0.000000,179.901385,0.033077,-44.971073,0.098615,-0.033077,44.971073,-0.000044,0.000000,0.000019,0.000000,0.000000,0.000000,-0.022914,0.002800,0.011466
0.045000,0.307000,0.000000,0.367000,0.499385,-0.000146,0.281226,0.499447,-0.000118,0.281298,0.192385,-0.000146,-0.085774,0.210639,0.001426,-0.001230,0.784880,0.784883,44.970459,180.000000,-0.000000,0.000000,179.900179,0.033004,-44.970372,0.099821,-0.033004,44.970372,-0.000047,0.000000,0.000021,0.000000,0.000000,0.000000,0.005072,-0.013530,0.017408
0.046000,0.307000,0.000000,0.367000,0.499382,-0.000149,0.281221,0.499447,-0.000118,0.281298,0.192382,-0.000149,-0.085779,0.210639,0.001447,-0.001233,0.784877,0.784879,44.970251,180.000000,-0.000000,0.000000,179.899006,0.032692,-44.970160,0.100994,-0.032692,44.970160,-0.000051,0.000000,0.000023,0.000000,0.000000,0.000000,-0.015952,0.009249,-0.010334
0.047000,0.307000,0.000000,0.367000,0.499380,-0.000151,0.281221,0.499446,-0.000118,0.281298,0.192380,-0.000151,-0.085779,0.210638,0.001465,-0.001227,0.784862,0.784864,44.969419,180.000000,-0.000000,0.000000,179.898236,0.032008,-44.969327,0.101764,-0.032008,44.969327,-0.000055,0.000000,0.000025,0.000000,0.000000,0.000000,-0.014651,-0.006503,-0.045074
0.048000,0.307000,0.000000,0.367000,0.499378,-0.000152,0.281218,0.499446,-0.000118,0.281298,0.192378,-0.000152,-0.085782,0.210637,0.001479,-0.001227,0.784845,0.784847,44.968448,180.000000,-0.000000,0.000000,179.897486,0.031732,-44.968354,0.102514,-0.031732,44.968354,-0.000059,0.000000,0.000026,0.000000,0.000000,0.000000,-0.025867,0.032243,-0.003300
0.049000,0.307000,0.000000,0.367000,0.499377,-0.000157,0.281217,0.499446,-0.000118,0.281298,0.192377,-0.000157,-0.085783,0.210636,0.001495,-0.001225,0.784834,0.784836,44.967787,180.000000,-0.000000,0.000000,179.896694,0.031300,-44.967692,0.103306,-0.031300,44.967692,-0.000064,0.000000,0.000028,0.000000,0.000000,0.000000,-0.008167,0.007658,0.034256
0.050000,0.307000,0.000000,0.367000,0.499375,-0.000160,0.281216,0.499446,-0.000118,0.281298,0.192375,-0.000160,-0.085784,0.210635,0.001509,-0.001221,0.784829,0.784831,44.967503,180.000000,-0.000000,0.000000,179.896058,0.030776,-44.967407,0.103942,-0.030776,44.967407,-0.000068,0.000000,0.000030,0.000000,0.000000,0.000000,0.010900,-0.043656,-0.056622
0.051000,0.307000,0.000000,0.367000,0.499371,-0.000158,0.281210,0.499446,-0.000118,0.281299,0.192371,-0.000158,-0.085790,0.210634,0.001523,-0.001230,0.784805,0.784807,44.966129,180.000000,-0.000000,0.000000,179.895140,0.030945,-44.966030,0.104860,-0.030945,44.966030,-0.000073,0.000000,0.000032,0.000000,0.000000,0.000000,-0.003870,-0.014132,-0.029439
0.052000,0.307000,0.000000,0.367000,0.499372,-0.000161,0.281211,0.499446,-0.000118,0.281299,0.192372,-0.000161,-0.085789,0.210634,0.001528,-0.001225,0.784809,0.784811,44.966387,180.000000,-0.000000,0.000000,179.895022,0.030563,-44.966286,0.104978,-0.030563,44.966286,-0.000078,0.000000,0.000035,0.000000,0.000000,0.000000,-0.015316,0.003293,0.065165
0.053000,0.307000,0.000000,0.367000,0.499370,-0.000161,0.281209,0.499446,-0.000118,0.281299,0.192370,-0.000161,-0.085791,0.210633,0.001537,-0.001226,0.784804,0.784807,44.966125,180.000000,-0.000000,0.000000,179.894528,0.030457,-44.966026,0.105472,-0.030457,44.966026,-0.000083,0.000000,0.000037,0.000000,0.000000,0.000000,0.033683,0.006785,-0.038128
0.054000,0.307000,0.000000,0.367000,0.499366,-0.000164,0.281204,0.499446,-0.000118,0.281299,0.192366,-0.000164,-0.085796,0.210631,0.001541,-0.001236,0.784809,0.784812,44.966387,180.000000,-0.000000,0.000000,179.894090,0.030862,-44.966286,0.105910,-0.030862,44.966286,-0.000088,0.000000,0.000039,0.000000,0.000000,0.000000,0.028740,-0.003955,-0.022340
0.055000,0.307000,0.000000,0.367000,0.499362,-0.000163,0.281200,0.499446,-0.000118,0.281299,0.192362,-0.000163,-0.085800,0.210630,0.001548,-0.001247,0.784803,0.784805,44.966030,180.000000,-0.000000,0.000000,179.893509,0.031281,-44.965929,0.106491,-0.031281,44.965929,-0.000094,0.000000,0.000042,0.000000,0.000000,0.000000,0.026577,-0.031280,-0.048948
0.056000,0.307000,0.000000,0.367000,0.499359,-0.000161,0.281197,0.499446,-0.000118,0.281299,0.192359,-0.000161,-0.085803,0.210628,0.001552,-0.001256,0.784799,0.784802,44.965824,180.000000,-0.000000,0.000000,179.893125,0.031638,-44.965721,0.106875,-0.031638,44.965721,-0.000100,0.000000,0.000045,0.000000,0.000000,0.000000,0.006545,-0.016648,-0.028767
0.057000,0.307000,0.000000,0.367000,0.499358,-0.000162,0.281196,0.499446,-0.000118,0.281299,0.192358,-0.000162,-0.085804,0.210627,0.001555,-0.001258,0.784797,0.784799,44.965683,180.000000,-0.000000,0.000000,179.892913,0.031681,-44.965581,0.107087,-0.031681,44.965581,-0.000106,0.000000,0.000047,0.000000,0.000000,0.000000,-0.010404,-0.005156,0.033648
0.058000,0.307000,0.000000,0.367000,0.499355,-0.000162,0.281191,0.499446,-0.000118,0.281299,0.192355,-0.000162,-0.085809,0.210627,0.001558,-0.001264,0.784803,0.784806,44.966067,180.000000,-0.000000,0.000000,179.892648,0.031959,-44.965965,0.107352,-0.031959,44.965965,-0.000112,0.000000,0.000050,0.000000,0.000000,0.000000,0.003050,0.026670,0.023250
0.059000,0.307000,0.000000,0.367000,0.499354,-0.000162,0.281192,0.499445,-0.000118,0.281299,0.192354,-0.000162,-0.085808,0.210626,0.001556,-0.001264,0.784790,0.784792,44.965285,180.000000,-0.000000,0.000000,179.892747,0.031988,-44.965183,0.107253,-0.031988,44.965183,-0.000119,0.000000,0.000053,0.000000,0.000000,0.000000,-0.004775,0.007601,0.035534
0.060000,0.307000,0.000000,0.367000,0.499350,-0.000160,0.281187,0.499445,-0.000118,0.281299,0.192350,-0.000160,-0.085813,0.210624,0.001560,-0.001278,0.784798,0.784801,44.965777,180.000000,-0.000000,0.000000,179.892253,0.032614,-44.965676,0.107747,-0.032614,44.965676,-0.000126,0.000000,0.000056,0.000000,0.000000,0.000000,-0.003440,0.020491,0.081197
0.061000,0.307000,0.000000,0.367000,0.499348,-0.000165,0.281185,0.499445,-0.000118,0.281299,0.192348,-0.000165,-0.085815,0.210623,0.001564,-0.001282,0.784801,0.784804,44.965942,180.000000,-0.000000,0.000000,179.891922,0.032730,-44.965837,0.108078,-0.032730,44.965837,-0.000133,0.000000,0.000059,0.000000,0.000000,0.000000,-0.003388,0.020154,0.079878
0.062000,0.307000,0.000000,0.367000,0.499345,-0.000162,0.281182,0.499445,-0.000118,0.281299,0.192345,-0.000162,-0.085818,0.210622,0.001566,-0.001288,0.784790,0.784793,44.965330,180.000000,-0.000000,0.000000,179.891723,0.032993,-44.965226,0.108277,-0.032993,44.965226,-0.000140,0.000000,0.000062,0.000000,0.000000,0.000000,-0.019143,0.008597,0.012640
0.063000,0.307000,0.000000,0.367000,0.499344,-0.000161,0.281180,0.499445,-0.000118,0.281299,0.192344,-0.000161,-0.085820,0.210622,0.001568,-0.001291,0.784800,0.784803,44.965886,180.000000,-0.000000,0.000000,179.891545,0.033115,-44.965782,0.108455,-0.033115,44.965782,-0.000148,0.000000,0.000066,0.000000,0.000000,0.000000,-0.010506,-0.011786,0.040913
0.064000,0.307000,0.000000,0.367000,0.499344,-0.000162,0.281178,0.499445,-0.000118,0.281299,0.192344,-0.000162,-0.085822,0.210622,0.001568,-0.001295,0.784798,0.784801,44.965759,180.000000,-0.000000,0.000000,179.891433,0.033307,-44.965654,0.108567,-0.033307,44.965654,-0.000156,0.000000,0.000069,0.000000,0.000000,0.000000,-0.007984,0.019022,0.045521
0.065000,0.307000,0.000000,0.367000,0.499339,-0.000163,0.281174,0.499445,-0.000118,0.281299,0.192339,-0.000163,-0.085826,0.210619,0.001570,-0.001305,0.784795,0.784798,44.965591,180.000000,-0.000000,0.000000,179.891114,0.033799,-44.965487,0.108886,-0.033799,44.965487,-0.000164,0.000000,0.000073,0.000000,0.000000,0.000000,-0.002968,0.012785,-0.019300
0.066000,0.307000,0.000000,0.367000,0.499336,-0.000162,0.281172,0.499444,-0.000118,0.281299,0.192336,-0.000162,-0.085828,0.210618,0.001574,-0.001312,0.784804,0.784807,44.966114,180.000000,-0.000000,0.000000,179.890780,0.034067,-44.966009,0.109220,-0.034067,44.966009,-0.000172,0.000000,0.000077,0.000000,0.000000,0.000000,-0.004744,-0.001872,0.037183
0.067000,0.307000,0.000000,0.367000,0.499335,-0.000163,0.281169,0.499444,-0.000118,0.281299,0.192335,-0.000163,-0.085831,0.210618,0.001573,-0.001318,0.784801,0.784804,44.965960,180.000000,-0.000000,0.000000,179.890718,0.034394,-44.965854,0.109282,-0.034394,44.965854,-0.000181,0.000000,0.000081,0.000000,0.000000,0.000000,-0.036104,0.010831,-0.042760
